,context_sentence,pair_ID,is_in_train,name,output_name,score
332,MASK,166,0,Gerhard Hasslinger,Gerhard Has ##s ##linger,0.998443603515625
333,MASK,166,1,Romeo Wouden,Romeo W ##oud ##en,0.9879961013793945
334,MASK,167,0,Rex Armstrong,Rex Armstrong,0.9995536804199219
335,MASK,167,1,Tony Gwynn,Tony G ##wyn,0.9996820092201233
336,MASK,168,0,Daniele Penna,Daniel ##e Penn,0.9960655570030212
337,MASK,168,1,Dariusz Jackiewicz,Darius ##z Jackie ##wicz,0.9837161302566528
338,MASK,169,0,Petro Marchyshyn,Pet ##ro March ##ys ##hy,0.9874375462532043
339,MASK,169,1,Felipe Lira,Felipe Li,0.999728798866272
340,MASK,170,0,Arnold III,Arnold,0.9991559982299805
341,MASK,170,1,Markus Babbel,Markus Ba ##bbe,0.999596893787384
342,MASK,171,0,Indrek Sirel,In ##dre ##k Sir,0.9506289958953857
343,MASK,171,1,Paul McGrath,Paul McGrath,0.9997333288192749
344,MASK,172,0,Alistair Forsyth of that Ilk,Alistair For ##sy ##th Il,0.8825663328170776
345,MASK,172,1,Alan Greenspan,Alan Greens ##pan,0.9982883334159851
346,MASK,173,0,J. Falk,J . F ##alk,0.8853362202644348
347,MASK,173,1,Letitia Vriesde,Let ##iti ##a V ##ries ##de,0.8648518919944763
348,MASK,174,0,Harriet Sophia Richards,Harriet Sophia Richards,0.995872974395752
349,MASK,174,1,Burhanuddin Rabbani,B ##ur ##han ##uddin Ra ##bba,0.9192822575569153
350,MASK,175,0,Gladys Buchanan Unger,Gladys Buchanan Un ##ger,0.9947403073310852
351,MASK,175,1,Craig Parry,Craig Parry,0.9997733235359192
352,MASK,176,0,Herbert Werner Rüssel,Herbert Werner R ##ü ##ssel,0.9174177050590515
353,MASK,176,1,Carlos Costa,Carlos Costa,0.9996798038482666
354,MASK,177,0,Jannie Blok,Jan ##nie B ##lo ##k,0.8524746894836426
355,MASK,177,1,Glen Osborne,Glen Osborne,0.9997596144676208
356,MASK,178,0,Yu Wanchun,Yu Wan ##chu,0.9724586606025696
357,MASK,178,1,Shane Reynolds,Shane Reynolds,0.9996588826179504
358,MASK,179,0,Kévin Alexandre Kazek,K ##é ##vin Alexandre Ka ##ze ##k,0.8880347013473511
359,MASK,179,1,Venkatesh Prasad,V ##en ##kat ##esh Prasad,0.8626235127449036
360,MASK,180,0,Mindy Hall,Mind ##y Hall,0.8553271293640137
361,MASK,180,1,Van Doorn,Van Door,0.9967555403709412
362,MASK,181,0,Klaus Schönitzer,Klaus Sc ##h ##ö ##nitz,0.9910637736320496
363,MASK,181,1,William Perry,William Perry,0.9995459914207458
364,MASK,182,0,Ellen Brusse,Ellen B ##russ,0.9976043701171875
365,MASK,182,1,Howard Johnson,Howard Johnson,0.9996861219406128
366,MASK,183,0,Ivan Kunert,Ivan Ku ##ner,0.9997475743293762
367,MASK,183,1,Ilke Wyludda,Il ##ke W ##yl ##udd,0.9840958714485168
368,MASK,184,0,Darius W. Gaskins Jr,Darius W . Gas ##kins Jr,0.99844890832901
369,MASK,184,1,Stefan Edberg,Stefan Ed ##berg,0.9983059763908386
370,MASK,185,0,Anne Lavinia Grice,Anne La ##vin ##ia G ##rice,0.9916810393333435
371,MASK,185,1,Rocky Coppinger,Rocky Co ##pping,0.999756395816803
372,MASK,186,0,S. T. Somashekhar,S . T . So ##mash ##ek,0.9063332676887512
373,MASK,186,1,Marcus Wills,Marcus Wills,0.9995524883270264
374,MASK,187,0,Astrid Paprotta,As ##tri ##d Pa ##p ##rot,0.9569222927093506
375,MASK,187,1,Ronnie Irani,Ronnie Iran,0.9997403621673584
376,MASK,188,0,Johann Hieronymus Felix von Cranz,Johann Hi ##eron ##ym ##us Felix von C ##ran ##z,0.8908961415290833
377,MASK,188,1,Tanya Dubnicoff,Tanya Dub ##nic,0.9994792938232422
378,MASK,189,0,Stéphane Ougier,St ##é ##pha ##ne O ##ug ##ier,0.9464886784553528
379,MASK,189,1,Susan Smith,Susan Smith,0.9979137182235718
380,MASK,190,0,Tiago Del Valle,T ##go Del Valle,0.7821817398071289
381,MASK,190,1,Steve Howey,Steve Howe,0.999768853187561
382,MASK,191,0,Ryan Kyle,Ryan Kyle,0.9925734400749207
383,MASK,191,1,Jamie Baulch,Jamie Ba ##ul,0.9996783137321472
384,MASK,192,0,Ilona Einwohlt,Il ##ona Ein ##wo ##hl,0.967789351940155
385,MASK,192,1,Christophe Impens,Christophe I ##mp ##ens,0.8772138357162476
386,MASK,193,0,Filcho Voivode,Fi ##l ##cho V,0.7958391904830933
387,MASK,193,1,Paul Goydos,Paul Go ##yd ##os,0.9966339468955994
388,MASK,194,0,Mihály András Rónai,Mi ##h ##á ##ly And ##r ##ás R ##ón ##ai,0.9038747549057007
389,MASK,194,1,Gary Teichmann,Gary Te ##ich ##mann,0.9824480414390564
390,MASK,195,0,Joan Bert i Vila,Joan Bert i V ##ila,0.9397810697555542
391,MASK,195,1,Anne Murray,Anne Murray,0.9996156692504883
392,MASK,196,0,Zbigniew Kubik,Z ##bi ##gni ##ew Ku ##bi ##k,0.8746259808540344
393,MASK,196,1,Salah Hissou,Sal ##ah His ##so,0.9538196325302124
394,MASK,197,0,Gabriele Leuthäuser,Gabriel ##e Le ##uth ##ä ##user,0.9101094603538513
395,MASK,197,1,Yevgeny Kafelnikov,Ye ##v ##geny Ka ##fe ##ln ##iko,0.9878597855567932
396,MASK,198,0,René Gutiérrez-Pérez,René G ##uti ##é ##rre ##z Pérez,0.9698495268821716
397,MASK,198,1,Frank Bunce,Frank B ##un,0.9971471428871155
398,MASK,199,0,Kazimierz Piotr Gimbut,Ka ##zi ##mie ##rz Pi ##ot ##r G ##im ##but,0.9076752662658691
399,MASK,199,1,"""William ONeill""",William ON ##eil,0.9768400192260742
400,MASK,200,0,Daniel Przybysz,Daniel P ##rz ##y ##by ##sz,0.994942843914032
401,MASK,200,1,Lloyd Axworthy,Lloyd A ##x ##worthy,0.994123101234436
402,MASK,201,0,Dmitry Tsilikin,Dmitry T ##si ##lik,0.9992612600326538
403,MASK,201,1,Laurence Courtois,Laurence Court ##ois,0.9964073300361633
404,MASK,202,0,Danique Smeijers,Dani ##que S ##mei ##jer,0.9176770448684692
405,MASK,202,1,Alexander Zickler,Alexander Z ##ick,0.9997219443321228
406,MASK,203,0,Bolat Asanov,Bo ##lat As ##ano,0.9159165024757385
407,MASK,203,1,Jason Webb,Jason Webb,0.9997268915176392
408,MASK,204,0,François Balthazar Joseph de Sainte Aldegonde,François Ba ##lt ##hazar Joseph de Sainte Al ##de ##gon,0.9377570152282715
409,MASK,204,1,Russell Claydon,Russell Clay ##don,0.9754671454429626
410,MASK,205,0,Laurence Humier,Laurence Hu ##mie ##r,0.9056041240692139
411,MASK,205,1,David Segui,David Se ##gu,0.9990453720092773
412,MASK,206,0,Harald Stolzlechner,Harald St ##ol ##zle ##ch,0.9145469665527344
413,MASK,206,1,Guy Forget,Guy Forget,0.9993652105331421
414,MASK,207,0,Mostafa Arab,Most ##af ##a Arab,0.8554285764694214
415,MASK,207,1,Anke Huber,An ##ke Hu ##ber,0.8374394178390503
416,MASK,208,0,Lucienne Prouvost,Lucien ##ne Pro ##u ##vos,0.8019493222236633
417,MASK,208,1,Nathalie Tauziat,Nat ##hali ##e Tau ##zia ##t,0.9456572532653809
418,MASK,209,0,Salim M. Araji,Sal ##im M . Ara ##ji,0.9537342190742493
419,MASK,209,1,Todor Zhivkov,To ##dor Z ##hi ##kov,0.9726846814155579
420,MASK,210,0,Marc Duquesne,Marc Du ##ques ##ne,0.905102014541626
421,MASK,210,1,Thomas Helmer,Thomas He ##lmer,0.9991677403450012
422,MASK,211,0,Jenifer Leigh Leggott,Jen ##ifer Leigh Le ##gg ##ott,0.9405615925788879
423,MASK,211,1,Ian Woosnam,Ian W ##oos,0.9996625781059265
424,MASK,212,0,Christopher Finley Ohrstrom,Christopher Fin ##ley Oh ##rst,0.9699980020523071
425,MASK,212,1,Max van Heeswijk,Max van He ##es ##wi ##jk,0.9891604781150818
426,MASK,213,0,Sinem Demircan,Sin ##em De ##mir,0.8610137701034546
427,MASK,213,1,Gilbert Gress,Gilbert G ##ress,0.9996843934059143
428,MASK,214,0,Gundolf Gieraths,Gun ##do ##lf G ##iera,0.9175564646720886
429,MASK,214,1,Vinny Castilla,Vin ##ny Cast ##illa,0.9250932335853577
430,MASK,215,0,Makoto Murayama,Ma ##koto Mu ##ray ##ama,0.9832689166069031
431,MASK,215,1,David Kelly,David Kelly,0.9995145797729492
432,MASK,216,0,Maria F Ribeiro,Maria F R ##ibe ##iro,0.9004079699516296
433,MASK,216,1,Alan McLoughlin,Alan M ##c ##L ##ough ##lin,0.9163987636566162
434,MASK,217,0,Emilia Soares de Patrocinio,Emilia So ##ares de Pat ##ro ##cini,0.9600598216056824
435,MASK,217,1,Kurt Betschart,Kurt Bet ##sch,0.990032970905304
436,MASK,218,0,Bengt Perers,Ben ##gt Per ##ers,0.9751451015472412
437,MASK,218,1,Martin Brooks,Martin Brooks,0.9996715784072876
438,MASK,219,0,Midori Yamasaki,Mid ##ori Ya ##mas ##aki,0.8582987785339355
439,MASK,219,1,Duncan Shiels,Duncan Shi,0.9997649788856506
440,MASK,220,0,Yang Kyung-won,Yang K ##yung,0.9984934329986572
441,MASK,220,1,David Hulse,David Hu ##ls,0.9878830313682556
442,MASK,221,0,Janusz Wajnsztok,Jan ##us ##z W ##aj ##ns ##z ##tok,0.8994442224502563
443,MASK,221,1,Dick Morris,Dick Morris,0.9996176958084106
444,MASK,222,0,Louise Moberg,Louise Mo ##berg,0.9713520407676697
445,MASK,222,1,John Bissell,John B ##isse ##ll,0.995789110660553
446,MASK,223,0,Horst Heckemüller,Ho ##rst He ##cke ##m ##ller,0.9439139366149902
447,MASK,223,1,Gregory Randolph,Gregory Randolph,0.9994221925735474
448,MASK,224,0,Yumiko Fukushima,Yu ##mi ##ko Fu ##kushima,0.848899245262146
449,MASK,224,1,Jared Palmer,Jared Palmer,0.9996735453605652
450,MASK,225,0,George Griggs,George G ##rig ##gs,0.9982336163520813
451,MASK,225,1,John Mayock,John Mayo,0.9997725486755371
452,MASK,226,0,Pablo M Pereyra,Pablo M Per ##ey ##ra,0.8829811811447144
453,MASK,226,1,Galina Malchugina,G ##ali ##na Mal ##chu ##gin,0.9574825167655945
454,MASK,227,0,Hans Werkman,Hans We ##rk ##man,0.8811107873916626
455,MASK,227,1,Steve Jones,Steve Jones,0.9997308850288391
456,MASK,228,0,Artur Schmidl,Art ##ur Sc ##hm ##id,0.9913212060928345
457,MASK,228,1,Jackie Frank,Jackie Frank,0.9995189905166626
458,MASK,229,0,Cristina Capusa,Cristina Cap ##usa,0.998795747756958
459,MASK,229,1,Stephen Ames,Stephen Ames,0.9996469020843506
460,MASK,230,0,Yoshiyuki Kizawa,Yo ##shi ##yuki Ki ##zawa,0.935829758644104
461,MASK,230,1,Larisa Neiland,La ##ris ##a Neil ##and,0.8593956232070923
462,MASK,231,0,Houjie Wang,Ho ##u ##ji ##e Wang,0.8667329549789429
463,MASK,231,1,Irina Privalova,I ##rina P ##ri ##val ##ova,0.942642867565155
464,MASK,232,0,Henrique Haddad,Henri ##que Had ##dad,0.903387188911438
465,MASK,232,1,Cal Eldred,Cal El ##dre ##d,0.9347781538963318
466,MASK,233,0,Zigmund Felner,Z ##ig ##mund Fe ##ln,0.9042856097221375
467,MASK,233,1,Ernesto Samper,Ernesto Sam ##per,0.985274612903595
468,MASK,234,0,Magdalena Malechová,Magdalena Male ##cho ##v,0.9918034076690674
469,MASK,234,1,Tom Lodge,Tom Lodge,0.9996172189712524
470,MASK,235,0,M Tenhunen,M Ten ##hun,0.9866856932640076
471,MASK,235,1,Darren McKenzie-Potter,Darren McKenzie Potter,0.9127774238586426
472,MASK,236,0,Zahra Mostafavian,Z ##ah ##ra Most ##af ##avia,0.9441137313842773
473,MASK,236,1,Jens Veggerby,Jen ##s V ##eg ##ger ##by,0.974712073802948
474,MASK,237,0,Everett Clinton Smith,Everett Clinton Smith,0.9986634850502014
475,MASK,237,1,Art Howe,Art Howe,0.9995344877243042
476,MASK,238,0,Andy Karl,Andy Karl,0.9996687173843384
477,MASK,238,1,Ralf Kelleners,Ra ##lf Ke ##llen,0.9963915348052979
478,MASK,239,0,Rabri Devi,Ra ##bri Devi,0.9947161674499512
479,MASK,239,1,Colin Edwards,Colin Edwards,0.9996466636657715
480,MASK,240,0,Stéphane Domarchi,St ##é ##pha ##ne Dom ##ar ##chi,0.9436689615249634
481,MASK,240,1,Michael Joyce,Michael Joyce,0.9996968507766724
482,MASK,241,0,Paul Fatt,Paul Fat ##t,0.9872887134552002
483,MASK,241,1,Annette Peters,Annette Peters,0.9994521141052246
484,MASK,242,0,Patrick Carmichael,Patrick Carmichael,0.9997696280479431
485,MASK,242,1,Jason Weaver,Jason Weaver,0.9996945858001709
486,MASK,243,0,Tong Thi Thu Hien,Tong T T Hi,0.8269839286804199
487,MASK,243,1,Ronald Goldman,Ronald Goldman,0.9996514320373535
488,MASK,244,0,Fauzzi Kassim,F ##au ##zzi Ka ##ssi,0.9671022295951843
489,MASK,244,1,Scott Draper,Scott Dr ##aper,0.9996350407600403
490,MASK,245,0,Patricia Mary Stuart Napier,Patricia Mary Stuart Napier,0.9969510436058044
491,MASK,245,1,Roger Black,Roger Black,0.9996723532676697
492,MASK,246,0,Torsten Naleppa,Tor ##sten Na ##le ##ppa,0.8926197290420532
493,MASK,246,1,Bernard Halford,Bernard Half ##ord,0.999455451965332
494,MASK,247,0,Brad Timpf,Brad Tim ##pf,0.9995898604393005
495,MASK,247,1,Jansher Khan,Jan ##sher Khan,0.9017603397369385
496,MASK,248,0,Yolanda Piñeiro,Yo ##land ##a Pi ##ñ ##eiro,0.9000259041786194
497,MASK,248,1,Fung Permadi,Per ##mad,0.5206343531608582
498,MASK,249,0,Anna G. Kretschmer,Anna G . K ##rets ##ch ##mer,0.9452880024909973
499,MASK,249,1,Olo Brown,O ##lo Brown,0.9906583428382874
500,MASK,250,0,Philip James Gooding,Philip James Good,0.9989206194877625
501,MASK,250,1,James Weaver,James Weaver,0.9996757507324219
502,MASK,251,0,Cäcilie Ravenstein,C ##ä ##ci ##lie Ravens ##tein,0.8448459506034851
503,MASK,251,1,Hideo Nomo,Hi ##de ##o No ##mo,0.908272922039032
504,MASK,252,0,Wilhelm Ertz,Wilhelm E ##rt ##z,0.9832296371459961
505,MASK,252,1,Hansie Cronje,Hans ##ie C ##ron ##je,0.8328447341918945
506,MASK,253,0,Isaac E. Hess,Isaac E . Hess,0.9928874969482422
507,MASK,253,1,Martin Damm,Martin Dam,0.9997625946998596
508,MASK,254,0,Josef Sanitrák,Josef San ##it ##r ##ák,0.9683536291122437
509,MASK,254,1,Boutros Boutros-Ghali,Bo ##ut ##ros Bo ##ut ##ros G ##hali,0.9064987897872925
510,MASK,255,0,Dennis Haar,Dennis Ha ##ar,0.9993209838867188
511,MASK,255,1,Bernard Barmasai,Bernard Bar ##mas ##ai,0.99652099609375
512,MASK,256,0,Ernst Leonhard Wächter,Ernst Leon ##hard W ##ä ##cht ##er,0.981816828250885
513,MASK,256,1,Craig Wishart,Craig Wish ##art,0.9859492778778076
514,MASK,257,0,Walter Chappell,Walter Cha ##ppel,0.9996690154075623
515,MASK,257,1,Alan Ball,Alan Ball,0.9997317790985107
516,MASK,258,0,Bob Lawrie,Bob Law ##rie,0.998721182346344
517,MASK,258,1,Bob May,Bob May,0.9995057582855225
518,MASK,259,0,August von Rospatt,August von R ##os ##pa,0.9957947731018066
519,MASK,259,1,"""Alex OBrien""",Alex O ##B ##rien,0.9072309136390686
520,MASK,260,0,Juan Arias Martínez,Juan Aria ##s Martínez,0.9993807077407837
521,MASK,260,1,Tony Vairelles,Tony V ##aire ##lles,0.8898733854293823
522,MASK,261,0,David Methven,David Met ##h ##ven,0.9951342940330505
523,MASK,261,1,Herbert Demel,Herbert De ##mel,0.9996505379676819
524,MASK,262,0,Niki Daferera,Nik ##i Da ##fer ##era,0.973468005657196
525,MASK,262,1,Chaminda Vaas,Cha ##mind ##a V ##aa,0.9060714840888977
526,MASK,263,0,Jean II de Bueil,Jean II de B ##ue,0.9583249092102051
527,MASK,263,1,David Endt,David End,0.9997773766517639
528,MASK,264,0,Waldo Gil Santóstegui,W ##aldo Gil Sant ##ós ##te ##gu,0.9083983302116394
529,MASK,264,1,Terry Price,Terry Price,0.9995414614677429
530,MASK,265,0,Karl-Heinz Drescher,Karl Heinz Dr ##es ##cher,0.9904773831367493
531,MASK,265,1,Louis Viannet,Louis Via ##nne ##t,0.9853160977363586
532,MASK,266,0,Amer Zabalawi,Am ##er Z ##aba ##law,0.9393132328987122
533,MASK,266,1,Bryan Robson,Bryan Robson,0.9996844530105591
534,MASK,267,0,Detlef Gehlhaar,Det ##le ##f G ##eh ##l ##ha,0.9487365484237671
535,MASK,267,1,John Hagelin,John Ha ##gel,0.999755322933197
536,MASK,268,0,Vasil Kolev,V ##asi ##l Ko ##lev,0.9219991564750671
537,MASK,268,1,Tomasz Moskal,Tomas ##z Mo ##ska,0.9923933148384094
538,MASK,269,0,Robert Pipon Marett,Robert Pi ##po ##n Mare ##tt,0.9013623595237732
539,MASK,269,1,Jeff Williams,Jeff Williams,0.9996599555015564
540,MASK,270,0,Simone Santoro,Simone Santo ##ro,0.993621826171875
541,MASK,270,1,Michelle Martin,Michelle Martin,0.9995629787445068
542,MASK,271,0,Adama Tamboura,Adam ##a Tam ##bo ##ura,0.8999249339103699
543,MASK,271,1,Walter Little,Walter Little,0.9996011853218079
544,MASK,272,0,Sophie Tran,Sophie T ##ran,0.8367329239845276
545,MASK,272,1,John Cook,John Cook,0.9996346235275269
546,MASK,273,0,Aleksandra Berditchevskaia,Aleksandr ##a Be ##rdi ##tch ##ev ##ska,0.8976357579231262
547,MASK,273,1,Gabriel Batistuta,Gabriel Bat ##ist ##uta,0.975268542766571
548,MASK,274,0,Scott S Washburn,Scott S Was ##h,0.9840989708900452
549,MASK,274,1,Michael Conlon,Michael Con ##lon,0.9922791123390198
550,MASK,275,0,John William Holland,John William Holland,0.9969325065612793
551,MASK,275,1,Carl Fogarty,Carl F ##oga ##rt,0.966783344745636
552,MASK,276,0,Göran Fahlström,G ##ö ##ran F ##ahl ##st ##röm,0.9361613988876343
553,MASK,276,1,Stuart Cage,Stuart Cage,0.9996736645698547
554,MASK,277,0,Raymond Parier,Raymond Pa ##rier,0.9991229176521301
555,MASK,277,1,Retief Goosen,Re ##tie ##f Goose,0.9937890768051147
556,MASK,278,0,Annie Jaffray,Annie J ##af ##fra,0.9963458776473999
557,MASK,278,1,Kamiel Maase,Ka ##mie ##l Ma ##ase,0.9745177030563354
558,MASK,279,0,Paddy Scanlon,Paddy Sc ##an,0.9996435046195984
559,MASK,279,1,Ahmed Yassin,Ahmed Ya ##ssin,0.999281644821167
560,MASK,280,0,"""Casper Visser t Hooft""",Casper V ##isse Ho,0.9534060955047607
561,MASK,280,1,Peter Edwards,Peter Edwards,0.9996715188026428
562,MASK,281,0,Konrad  Escher,Konrad E ##scher,0.9989440441131592
563,MASK,281,1,Herschelle Gibbs,Her ##sche ##lle Gibbs,0.9777876734733582
564,MASK,282,0,Shinya Kita,Shin ##ya Kit,0.9608789086341858
565,MASK,282,1,Paul Lawrie,Paul Law ##rie,0.9992327094078064
566,MASK,283,0,Alain Bertrand,Alain Bertrand,0.9989237785339355
567,MASK,283,1,Fernando Henrique Cardoso,Fernando Henri ##que Card ##oso,0.9991637468338013
568,MASK,284,0,Beppe Pavoletti,Be ##ppe Pa ##vo ##lett,0.9758058786392212
569,MASK,284,1,Danny Blind,Danny Blind,0.9996601939201355
570,MASK,285,0,Anna Puck,Anna P ##uck,0.991788923740387
571,MASK,285,1,Carlos Sainz,Carlos Sai ##nz,0.9993975758552551
572,MASK,286,0,Wan Jefrey Basirun,Wan Je ##frey Ba ##sir,0.99742192029953
573,MASK,286,1,Sterling Hitchcock,Sterling Hitchcock,0.9966995716094971
574,MASK,287,0,Nik Azli Bin Nik Alias,Nik A ##z ##li Nik Ali,0.8239066004753113
575,MASK,287,1,Al Martin,Al Martin,0.9996451139450073
576,MASK,288,0,Castaño-Diez D,Cast ##a ##ño Die ##z D,0.6585023403167725
577,MASK,288,1,Adolf Hitler,Adolf Hitler,0.9943450093269348
578,MASK,289,0,Mette Thiesen,Met ##te T ##hi ##ese,0.9563397169113159
579,MASK,289,1,Ashish Kapoor,Ash ##ish Kapoor,0.995934784412384
580,MASK,290,0,Osman Selçuk Aldemir,O ##sman Se ##l ##ç ##uk Al ##de,0.9327369928359985
581,MASK,290,1,Johnny Herbert,Johnny Herbert,0.9996322393417358
582,MASK,291,0,Cassia Boglio,Cass ##ia Bo ##gli,0.9164537191390991
583,MASK,291,1,Shaun Pollock,Shaun Poll ##ock,0.9996917247772217
584,MASK,292,0,Wânia da Silva Carvalho,W ##ân da Silva Car ##val ##ho,0.7670182585716248
585,MASK,292,1,Bernhard Langer,Bernhard Lange,0.9997113347053528
586,MASK,293,0,Ali Ismail Abbas,Ali Ismail Abbas,0.9993769526481628
587,MASK,293,1,Gail Devers,Gail Dev ##ers,0.9954503178596497
588,MASK,294,0,Gaetano Barecca,G ##ae ##tano Bar ##ec ##ca,0.8910217881202698
589,MASK,294,1,Ruth Perry,Ruth Perry,0.9995102882385254
590,MASK,295,0,Louisa Blanche Phillips,Louisa Blanche Phillips,0.9945611953735352
591,MASK,295,1,Paul Johnson,Paul Johnson,0.9997012615203857
592,MASK,296,0,Patrick Seeling,Patrick See ##ling,0.9951719641685486
593,MASK,296,1,Ross McFarlane,Ross M ##c ##F ##ar ##lane,0.9984229207038879
594,MASK,297,0,Louis Peuch,Louis P ##eu ##ch,0.9979885816574097
595,MASK,297,1,Lars Riedel,Lars R ##ied ##el,0.9991537928581238
596,MASK,298,0,Tianlu Qian,T ##ian ##lu Qi,0.8640144467353821
597,MASK,298,1,Fred Couples,Fred Co ##up ##les,0.9778198003768921
598,MASK,299,0,Hilde Wernburg,Hi ##lde We ##rn ##burg,0.9797550439834595
599,MASK,299,1,Sabine Appelmans,Sabine A ##ppel ##mans,0.964894711971283
600,MASK,300,0,Stephanie Mouwandji Itsopault,Stephanie Mo ##u ##wan ##d ##ji Its ##op ##ault,0.9390560984611511
601,MASK,300,1,Alan Hunte,Alan Hunt,0.9997634291648865
602,MASK,301,0,Aristarkh Krapivin,Ari ##star ##kh K ##rap ##iv,0.925771951675415
603,MASK,301,1,Mark McNulty,Mark M ##c ##N ##ult,0.9996263384819031
604,MASK,302,0,Inês Borges,In ##ê ##s Bo ##rges,0.9000094532966614
605,MASK,302,1,Albert Schweitzer,Albert Sc ##h ##wei ##tz ##er,0.9691852927207947
606,MASK,303,0,Ilaria Ossella,Il ##aria O ##ssel,0.9779902696609497
607,MASK,303,1,Jeff Tarango,Jeff Tara ##ngo,0.9991769194602966
608,MASK,304,0,Joachim Yhombi-Opango,Joachim Y ##hom ##bi Op ##ang ##o,0.9821881651878357
609,MASK,304,1,Arjuna Ranatunga,A ##r ##jun ##a Rana ##tun,0.908534586429596
610,MASK,305,0,Mark Quandahl,Mark Q ##uan ##dah,0.999687910079956
611,MASK,305,1,Kim Anderson,Kim Anderson,0.9997268319129944
612,MASK,306,0,Michael Dieter Kramer,Michael Diet ##er Kramer,0.9993532299995422
613,MASK,306,1,Andy Flower,Andy Flower,0.9996448159217834
614,MASK,307,0,Jacqueline Starer,Jacqueline Star,0.999695897102356
615,MASK,307,1,Rene Schneider,Rene Schneider,0.9996525645256042
616,MASK,308,0,George Cârjan,George C ##â ##r ##jan,0.9965717196464539
617,MASK,308,1,Brady Anderson,Brady Anderson,0.9996389150619507
618,MASK,309,0,Kertu Saks,Ke ##rt ##u Sa ##ks,0.9661104083061218
619,MASK,309,1,Gulbuddin Hekmatyar,G ##ul ##bu ##ddin He ##k ##mat ##yar,0.9372067451477051
620,MASK,310,0,Shinichi Nakagawa,Shin ##ichi Na ##ka ##gawa,0.9581012725830078
621,MASK,310,1,Charles Bauza Donwahi,Charles Ba ##uza Don ##wa,0.9973581433296204
622,MASK,311,0,Susan Ogilvy Oliver,Susan O ##gi ##l ##vy Oliver,0.9900245070457458
623,MASK,311,1,Paul Reiffel,Paul Re ##iff ##el,0.9796497821807861
624,MASK,312,0,Suzan dit Rey,Su ##zan di Rey,0.909457802772522
625,MASK,312,1,Darren Anderton,Darren And ##erton,0.9256396293640137
626,MASK,313,0,Friederike Schütte,Fr ##ied ##eri ##ke Sc ##h ##ü,0.8578014969825745
627,MASK,313,1,Steve Webster,Steve Webster,0.9997413754463196
628,MASK,314,0,Bonaventure Maruti,Bon ##aven ##ture Mar ##uti,0.8958861231803894
629,MASK,314,1,Jack Charlton,Jack Charlton,0.9995095729827881
630,MASK,315,0,Christian Jambert,Christian Jam ##bert,0.9990725517272949
631,MASK,315,1,Alexander Lebed,Alexander Le ##bed,0.9996231198310852
632,MASK,316,0,Ada Damm,Ada Dam,0.9992865920066833
633,MASK,316,1,Todd Woodbridge,Todd Wood ##bridge,0.9996691346168518
634,MASK,317,0,Ginger Bride Hanson,Ginger Bride,0.7909696102142334
635,MASK,317,1,Alan Mullally,Alan Mu ##lla ##lly,0.9772644639015198
636,MASK,318,0,Daniel Dallabrida,Daniel Dal ##la ##bri,0.9923350214958191
637,MASK,318,1,Bruno Thiry,Bruno T ##hir,0.9989250302314758
638,MASK,319,0,Jess Miller,Jess Miller,0.9995960593223572
639,MASK,319,1,Chandrika Kumaratunga,Chan ##dr ##ika Kumar ##at ##ung,0.9426022171974182
640,MASK,320,0,Yared Paalvast,Ya ##red Pa ##al ##vas ##t,0.9671249389648438
641,MASK,320,1,Keiji Kojima,Ke ##iji Ko ##jima,0.995570957660675
642,MASK,321,0,Lucius Ambivius Turpio,Lucius Am ##bi ##vi Tu ##rp ##io,0.7654501795768738
643,MASK,321,1,Jim Courier,Jim Co ##urier,0.9993289113044739
644,MASK,322,0,Gastón Malacalza,Gas ##ón Mal ##aca ##l ##za,0.7497707009315491
645,MASK,322,1,Michael Andersson,Michael Anders ##son,0.9936050772666931
646,MASK,323,0,Fellipe Bandeira Lima,Fell ##ip Band ##eira Lima,0.7821468114852905
647,MASK,323,1,Bob Woolmer,Bob W ##ool ##mer,0.9993112683296204
648,MASK,324,0,Dereck Brain,Der ##eck Brain,0.9916138052940369
649,MASK,324,1,Daniel Chopra,Daniel Cho ##pra,0.9974996447563171
