,context_sentence,pair_ID,is_in_train,name,output_name,score
324,MASK,162,0,Jordan Mirocha,Jordan Mir ##och ##a,0.9882405996322632
325,MASK,162,1,Klimis Alexandrou,K ##lim ##is Alex ##and ##rou,0.8253333568572998
326,MASK,163,0,Shun Yi Feng,Shu ##n Yi Feng,0.7631910443305969
327,MASK,163,1,Steve Brown,Steve Brown,0.9989633560180664
328,MASK,164,0,José Fermin Echeverria UrretaVizcaya,José Fe ##rm ##in E ##chev ##er ##ria U ##rre ##ta ##V ##iz ##ca ##ya,0.8250725269317627
329,MASK,164,1,Jean-Michel Monin,Jean - Michel Mon ##in,0.9707147479057312
330,MASK,165,0,Smaïl Khaled,S ##ma ##ï ##l K ##hale ##d,0.8723011016845703
331,MASK,165,1,Ottavio Palladini,O ##tta ##vio Pa ##lla ##din ##i,0.9568590521812439
332,MASK,166,0,Gerhard Hasslinger,Gerhard Has ##s ##linger,0.9854550957679749
333,MASK,166,1,Romeo Wouden,Romeo W ##oud ##en,0.9808606505393982
334,MASK,167,0,Rex Armstrong,Rex Armstrong,0.9987683296203613
335,MASK,167,1,Tony Gwynn,Tony G ##wyn ##n,0.9783905744552612
336,MASK,168,0,Daniele Penna,Daniel ##e Penn ##a,0.9875367879867554
337,MASK,168,1,Dariusz Jackiewicz,Darius ##z Jackie ##wicz,0.9846886992454529
338,MASK,169,0,Petro Marchyshyn,Pet ##ro March ##ys ##hy ##n,0.9336659908294678
339,MASK,169,1,Felipe Lira,Felipe Li ##ra,0.9924768805503845
340,MASK,170,0,Arnold III,Arnold III,0.8523963689804077
341,MASK,170,1,Markus Babbel,Markus Ba ##bbe ##l,0.9782653450965881
342,MASK,171,0,Indrek Sirel,In ##dre ##k Sir ##el,0.9015577435493469
343,MASK,171,1,Paul McGrath,Paul McGrath,0.9987468719482422
344,MASK,172,0,Alistair Forsyth of that Ilk,Alistair For ##sy ##th that Il ##k,0.8871251344680786
345,MASK,172,1,Alan Greenspan,Alan Greens ##pan,0.9912568926811218
346,MASK,173,0,J. Falk,J . F ##alk,0.9001944661140442
347,MASK,173,1,Letitia Vriesde,Let ##iti ##a V ##ries ##de,0.9325435757637024
348,MASK,174,0,Harriet Sophia Richards,Harriet Sophia Richards,0.9952517151832581
349,MASK,174,1,Burhanuddin Rabbani,B ##ur ##han ##uddin Ra ##bba ##ni,0.82755047082901
350,MASK,175,0,Gladys Buchanan Unger,Gladys Buchanan Un ##ger,0.9426370859146118
351,MASK,175,1,Craig Parry,Craig Parry,0.9990675449371338
352,MASK,176,0,Herbert Werner Rüssel,Herbert Werner R ##ü ##ssel,0.9788540601730347
353,MASK,176,1,Carlos Costa,Carlos Costa,0.9979185461997986
354,MASK,177,0,Jannie Blok,Jan ##nie B ##lo ##k,0.9696806073188782
355,MASK,177,1,Glen Osborne,Glen Osborne,0.9983514547348022
356,MASK,178,0,Yu Wanchun,Yu Wan ##chu,0.9055264592170715
357,MASK,178,1,Shane Reynolds,Shane Reynolds,0.9992527961730957
358,MASK,179,0,Kévin Alexandre Kazek,K ##é ##vin Alexandre Ka ##ze ##k,0.8507214784622192
359,MASK,179,1,Venkatesh Prasad,V ##en ##kat ##esh Prasad,0.793636679649353
360,MASK,180,0,Mindy Hall,Mind ##y Hall,0.9348058104515076
361,MASK,180,1,Van Doorn,Van Door,0.9664868116378784
362,MASK,181,0,Klaus Schönitzer,Klaus Sc ##h ##ö ##nitz,0.930517852306366
363,MASK,181,1,William Perry,William Perry,0.993626058101654
364,MASK,182,0,Ellen Brusse,Ellen B ##russ ##e,0.9734092950820923
365,MASK,182,1,Howard Johnson,Howard Johnson,0.998818039894104
366,MASK,183,0,Ivan Kunert,Ivan Ku ##ner ##t,0.9316388964653015
367,MASK,183,1,Ilke Wyludda,Il ##ke W ##yl ##udd ##a,0.9742962718009949
368,MASK,184,0,Darius W. Gaskins Jr,Darius W . Gas ##kins Jr,0.918343722820282
369,MASK,184,1,Stefan Edberg,Stefan Ed ##berg,0.9885153770446777
370,MASK,185,0,Anne Lavinia Grice,Anne La ##vin ##ia G ##rice,0.9914277195930481
371,MASK,185,1,Rocky Coppinger,Rocky Co ##pping ##er,0.9667226076126099
372,MASK,186,0,S. T. Somashekhar,S . T . So ##mash ##ek ##har,0.7305653691291809
373,MASK,186,1,Marcus Wills,Marcus Wills,0.9991114139556885
374,MASK,187,0,Astrid Paprotta,As ##tri ##d Pa ##p ##rot ##ta,0.9013848900794983
375,MASK,187,1,Ronnie Irani,Ronnie Iran ##i,0.9795767664909363
376,MASK,188,0,Johann Hieronymus Felix von Cranz,Johann Hi ##eron ##ym ##us Felix von C ##z,0.9114696979522705
377,MASK,188,1,Tanya Dubnicoff,Tanya Dub ##nic ##off,0.9563112258911133
378,MASK,189,0,Stéphane Ougier,St ##é ##pha ##ne O ##ug ##ier,0.9693906903266907
379,MASK,189,1,Susan Smith,Susan Smith,0.9978364706039429
380,MASK,190,0,Tiago Del Valle,T ##ia ##go Del Valle,0.9239621162414551
381,MASK,190,1,Steve Howey,Steve Howe ##y,0.9794885516166687
382,MASK,191,0,Ryan Kyle,Ryan Kyle,0.9986300468444824
383,MASK,191,1,Jamie Baulch,Jamie Ba ##ul ##ch,0.983002245426178
384,MASK,192,0,Ilona Einwohlt,Il ##ona Ein ##wo ##hl ##t,0.8519266247749329
385,MASK,192,1,Christophe Impens,Christophe I ##mp ##ens,0.9900786280632019
386,MASK,193,0,Filcho Voivode,Fi ##l ##cho V ##oi ##vo ##de,0.8831229209899902
387,MASK,193,1,Paul Goydos,Paul Go ##yd ##os,0.9777429699897766
388,MASK,194,0,Mihály András Rónai,Mi ##h ##á ##ly And ##r ##ás R ##ón ##ai,0.7725881338119507
389,MASK,194,1,Gary Teichmann,Gary Te ##ich ##mann,0.9656296372413635
390,MASK,195,0,Joan Bert i Vila,Joan Bert i V ##ila,0.9769477844238281
391,MASK,195,1,Anne Murray,Anne Murray,0.9974426627159119
392,MASK,196,0,Zbigniew Kubik,Z ##bi ##gni ##ew Ku ##bi ##k,0.9590678811073303
393,MASK,196,1,Salah Hissou,Sal ##ah His ##so ##u,0.9845402836799622
394,MASK,197,0,Gabriele Leuthäuser,Gabriel ##e Le ##uth ##ä ##user,0.9615926742553711
395,MASK,197,1,Yevgeny Kafelnikov,Ye ##v ##geny Ka ##fe ##ln ##iko ##v,0.8593766689300537
396,MASK,198,0,René Gutiérrez-Pérez,René G ##uti ##é ##rre ##z - Pérez,0.9891535043716431
397,MASK,198,1,Frank Bunce,Frank B ##un ##ce,0.9721144437789917
398,MASK,199,0,Kazimierz Piotr Gimbut,Ka ##zi ##mie ##rz Pi ##ot ##r G ##im ##but,0.9379682540893555
399,MASK,199,1,"""William ONeill""",William ON ##eil ##l,0.9284470677375793
400,MASK,200,0,Daniel Przybysz,Daniel P ##rz ##y ##by ##sz,0.9340755343437195
401,MASK,200,1,Lloyd Axworthy,Lloyd A ##x ##worthy,0.939963698387146
402,MASK,201,0,Dmitry Tsilikin,Dmitry T ##si ##lik ##in,0.9448258280754089
403,MASK,201,1,Laurence Courtois,Laurence Court ##ois,0.9928026795387268
404,MASK,202,0,Danique Smeijers,Dani ##que S ##mei ##jer ##s,0.9719557166099548
405,MASK,202,1,Alexander Zickler,Alexander Z ##ick ##ler,0.9753495454788208
406,MASK,203,0,Bolat Asanov,Bo ##lat As ##ano ##v,0.8268731832504272
407,MASK,203,1,Jason Webb,Jason Webb,0.9987531900405884
408,MASK,204,0,François Balthazar Joseph de Sainte Aldegonde,François Ba ##lt ##hazar Joseph de Sainte Al ##de ##gon ##de,0.9029380679130554
409,MASK,204,1,Russell Claydon,Russell Clay ##don,0.9977378845214844
410,MASK,205,0,Laurence Humier,Laurence Hu ##mie ##r,0.984967827796936
411,MASK,205,1,David Segui,David Se ##gu ##i,0.98688805103302
412,MASK,206,0,Harald Stolzlechner,Harald St ##ol ##zle ##ch,0.9602082967758179
413,MASK,206,1,Guy Forget,Guy Forget,0.9985587000846863
414,MASK,207,0,Mostafa Arab,Most ##af ##a Arab,0.8918069005012512
415,MASK,207,1,Anke Huber,An ##ke Hu ##ber,0.9549838900566101
416,MASK,208,0,Lucienne Prouvost,Lucien ##ne Pro ##u ##vos ##t,0.9499775767326355
417,MASK,208,1,Nathalie Tauziat,Nat ##hali ##e Tau ##zia ##t,0.9768664836883545
418,MASK,209,0,Salim M. Araji,Sal ##im M . Ara ##ji,0.9302265644073486
419,MASK,209,1,Todor Zhivkov,To ##dor Z ##hi ##v ##kov,0.8746711611747742
420,MASK,210,0,Marc Duquesne,Marc Du ##ques ##ne,0.99222731590271
421,MASK,210,1,Thomas Helmer,Thomas He ##lmer,0.9978247284889221
422,MASK,211,0,Jenifer Leigh Leggott,Jen ##ifer Leigh Le ##gg ##ott,0.9435133337974548
423,MASK,211,1,Ian Woosnam,Ian W ##oos ##nam,0.9819746017456055
424,MASK,212,0,Christopher Finley Ohrstrom,Christopher Fin ##ley Oh ##rst ##rom,0.9807478785514832
425,MASK,212,1,Max van Heeswijk,Max van He ##es ##wi ##jk,0.9315425753593445
426,MASK,213,0,Sinem Demircan,Sin ##em De ##mir ##can,0.9351924657821655
427,MASK,213,1,Gilbert Gress,Gilbert G ##ress,0.9934675097465515
428,MASK,214,0,Gundolf Gieraths,Gun ##do ##lf G ##iera ##ths,0.9207134246826172
429,MASK,214,1,Vinny Castilla,Vin ##ny Cast ##illa,0.9434569478034973
430,MASK,215,0,Makoto Murayama,Ma ##koto Mu ##ray ##ama,0.8931969404220581
431,MASK,215,1,David Kelly,David Kelly,0.999051570892334
432,MASK,216,0,Maria F Ribeiro,Maria F R ##ibe ##iro,0.9619705080986023
433,MASK,216,1,Alan McLoughlin,Alan M ##c ##L ##ough ##lin,0.9856445789337158
434,MASK,217,0,Emilia Soares de Patrocinio,Emilia So ##ares de Pat ##ro ##cini ##o,0.9557106494903564
435,MASK,217,1,Kurt Betschart,Kurt Bet ##sch ##art,0.9875470995903015
436,MASK,218,0,Bengt Perers,Ben ##gt Per ##ers,0.9100785851478577
437,MASK,218,1,Martin Brooks,Martin Brooks,0.9991574287414551
438,MASK,219,0,Midori Yamasaki,Mid ##ori Ya ##mas ##aki,0.9505799412727356
439,MASK,219,1,Duncan Shiels,Duncan Shi ##els,0.9985283017158508
440,MASK,220,0,Yang Kyung-won,Yang K ##yung,0.9699490666389465
441,MASK,220,1,David Hulse,David Hu ##ls ##e,0.988619327545166
442,MASK,221,0,Janusz Wajnsztok,Jan ##us ##z W ##aj ##ns ##z ##tok,0.9646066427230835
443,MASK,221,1,Dick Morris,Dick Morris,0.99906986951828
444,MASK,222,0,Louise Moberg,Louise Mo ##berg,0.9627702236175537
445,MASK,222,1,John Bissell,John B ##isse ##ll,0.9944072961807251
446,MASK,223,0,Horst Heckemüller,Ho ##rst He ##cke ##m ##ü ##ller,0.9358088374137878
447,MASK,223,1,Gregory Randolph,Gregory Randolph,0.9975296258926392
448,MASK,224,0,Yumiko Fukushima,Yu ##mi ##ko Fu ##kushima,0.8929872512817383
449,MASK,224,1,Jared Palmer,Jared Palmer,0.998442530632019
450,MASK,225,0,George Griggs,George G ##rig ##gs,0.9806114435195923
451,MASK,225,1,John Mayock,John Mayo ##ck,0.9875170588493347
452,MASK,226,0,Pablo M Pereyra,Pablo M Per ##ey ##ra,0.9687061309814453
453,MASK,226,1,Galina Malchugina,G ##ali ##na Mal ##chu ##gin ##a,0.8910385370254517
454,MASK,227,0,Hans Werkman,Hans We ##rk ##man,0.9891956448554993
455,MASK,227,1,Steve Jones,Steve Jones,0.998988151550293
456,MASK,228,0,Artur Schmidl,Art ##ur Sc ##hm ##id ##l,0.9361271262168884
457,MASK,228,1,Jackie Frank,Jackie Frank,0.9985816478729248
458,MASK,229,0,Cristina Capusa,Cristina Cap ##usa,0.9827774167060852
459,MASK,229,1,Stephen Ames,Stephen Ames,0.9990130662918091
460,MASK,230,0,Yoshiyuki Kizawa,Yo ##shi ##yuki Ki ##zawa,0.9667018055915833
461,MASK,230,1,Larisa Neiland,La ##ris ##a Neil ##and,0.9353254437446594
462,MASK,231,0,Houjie Wang,Ho ##u ##ji ##e Wang,0.6681444048881531
463,MASK,231,1,Irina Privalova,I ##rina P ##ri ##val ##ova,0.9054360389709473
464,MASK,232,0,Henrique Haddad,Henri ##que Had ##dad,0.9915618896484375
465,MASK,232,1,Cal Eldred,Cal El ##dre ##d,0.9364811182022095
466,MASK,233,0,Zigmund Felner,Z ##ig ##mund Fe ##ln ##er,0.785768449306488
467,MASK,233,1,Ernesto Samper,Ernesto Sam ##per,0.9950215816497803
468,MASK,234,0,Magdalena Malechová,Magdalena Male ##cho ##v ##á,0.8490188717842102
469,MASK,234,1,Tom Lodge,Tom Lodge,0.9970111846923828
470,MASK,235,0,M Tenhunen,M Ten ##hun ##en,0.9428869485855103
471,MASK,235,1,Darren McKenzie-Potter,Darren McKenzie Potter,0.9983735680580139
472,MASK,236,0,Zahra Mostafavian,Z ##ah ##ra Most ##af ##avia ##n,0.9158775210380554
473,MASK,236,1,Jens Veggerby,Jen ##s V ##eg ##ger ##by,0.9568390846252441
474,MASK,237,0,Everett Clinton Smith,Everett Clinton Smith,0.9971339106559753
475,MASK,237,1,Art Howe,Art Howe,0.9989717602729797
476,MASK,238,0,Andy Karl,Andy Karl,0.9986773133277893
477,MASK,238,1,Ralf Kelleners,Ra ##lf Ke ##llen ##ers,0.8969812393188477
478,MASK,239,0,Rabri Devi,Ra ##bri Devi,0.7122657299041748
479,MASK,239,1,Colin Edwards,Colin Edwards,0.9990927577018738
480,MASK,240,0,Stéphane Domarchi,St ##é ##pha ##ne Dom ##ar ##chi,0.9533761143684387
481,MASK,240,1,Michael Joyce,Michael Joyce,0.9987729787826538
482,MASK,241,0,Paul Fatt,Paul Fat ##t,0.9885169863700867
483,MASK,241,1,Annette Peters,Annette Peters,0.9980779886245728
484,MASK,242,0,Patrick Carmichael,Patrick Carmichael,0.9993230104446411
485,MASK,242,1,Jason Weaver,Jason Weaver,0.9990413784980774
486,MASK,243,0,Tong Thi Thu Hien,Tong T ##hi T ##hu Hi ##en,0.4336203634738922
487,MASK,243,1,Ronald Goldman,Ronald Goldman,0.9981838464736938
488,MASK,244,0,Fauzzi Kassim,F ##au ##zzi Ka ##ssi ##m,0.8762170672416687
489,MASK,244,1,Scott Draper,Scott Dr ##aper,0.9919543862342834
490,MASK,245,0,Patricia Mary Stuart Napier,Patricia Mary Stuart Napier,0.9958001971244812
491,MASK,245,1,Roger Black,Roger Black,0.9989283084869385
492,MASK,246,0,Torsten Naleppa,Tor ##sten Na ##le ##ppa,0.9738559722900391
493,MASK,246,1,Bernard Halford,Bernard Half ##ord,0.9989060759544373
494,MASK,247,0,Brad Timpf,Brad Tim ##pf,0.9874873757362366
495,MASK,247,1,Jansher Khan,Jan ##sher Khan,0.9586418271064758
496,MASK,248,0,Yolanda Piñeiro,Yo ##land ##a Pi ##ñ ##eiro,0.9281803965568542
497,MASK,248,1,Fung Permadi,Fun ##g Per ##mad ##i,0.7976638674736023
498,MASK,249,0,Anna G. Kretschmer,Anna G . K ##rets ##ch ##mer,0.842121958732605
499,MASK,249,1,Olo Brown,O ##lo Brown,0.9195329546928406
500,MASK,250,0,Philip James Gooding,Philip James Good ##ing,0.9930856823921204
501,MASK,250,1,James Weaver,James Weaver,0.9989060759544373
502,MASK,251,0,Cäcilie Ravenstein,C ##ä ##ci ##lie Ravens ##tein,0.7179848551750183
503,MASK,251,1,Hideo Nomo,Hi ##de ##o No ##mo,0.8790823817253113
504,MASK,252,0,Wilhelm Ertz,Wilhelm E ##rt ##z,0.9918530583381653
505,MASK,252,1,Hansie Cronje,Hans ##ie C ##ron ##je,0.9671398997306824
506,MASK,253,0,Isaac E. Hess,Isaac E . Hess,0.882725715637207
507,MASK,253,1,Martin Damm,Martin Dam ##m,0.9617136120796204
508,MASK,254,0,Josef Sanitrák,Josef San ##it ##r ##ák,0.8976667523384094
509,MASK,254,1,Boutros Boutros-Ghali,Bo ##ut ##ros Bo ##ut ##ros - G ##hali,0.8738771080970764
510,MASK,255,0,Dennis Haar,Dennis Ha ##ar,0.9923920035362244
511,MASK,255,1,Bernard Barmasai,Bernard Bar ##mas ##ai,0.9827396869659424
512,MASK,256,0,Ernst Leonhard Wächter,Ernst Leon ##hard W ##ä ##cht ##er,0.941505491733551
513,MASK,256,1,Craig Wishart,Craig Wish ##art,0.9969906806945801
514,MASK,257,0,Walter Chappell,Walter Cha ##ppel ##l,0.9838780760765076
515,MASK,257,1,Alan Ball,Alan Ball,0.9990086555480957
516,MASK,258,0,Bob Lawrie,Bob Law ##rie,0.9983665347099304
517,MASK,258,1,Bob May,Bob May,0.9987537264823914
518,MASK,259,0,August von Rospatt,August von R ##os ##pa ##tt,0.9324433207511902
519,MASK,259,1,"""Alex OBrien""",Alex O ##B ##rien,0.9849127531051636
520,MASK,260,0,Juan Arias Martínez,Juan Aria ##s Martínez,0.9978029131889343
521,MASK,260,1,Tony Vairelles,Tony V ##aire ##lles,0.9928302764892578
522,MASK,261,0,David Methven,David Met ##h ##ven,0.9781161546707153
523,MASK,261,1,Herbert Demel,Herbert De ##mel,0.9574486613273621
524,MASK,262,0,Niki Daferera,Nik ##i Da ##fer ##era,0.9411504864692688
525,MASK,262,1,Chaminda Vaas,Cha ##mind ##a V ##aa ##s,0.701515257358551
526,MASK,263,0,Jean II de Bueil,Jean II de B ##ue ##il,0.872642457485199
527,MASK,263,1,David Endt,David End ##t,0.976603090763092
528,MASK,264,0,Waldo Gil Santóstegui,W ##aldo Gil Sant ##ós ##te ##gu ##i,0.8535937070846558
529,MASK,264,1,Terry Price,Terry Price,0.9990441799163818
530,MASK,265,0,Karl-Heinz Drescher,Karl - Heinz Dr ##es ##cher,0.972588062286377
531,MASK,265,1,Louis Viannet,Louis Via ##nne ##t,0.992718517780304
532,MASK,266,0,Amer Zabalawi,Am ##er Z ##aba ##law ##i,0.8982633948326111
533,MASK,266,1,Bryan Robson,Bryan Robson,0.9990789890289307
534,MASK,267,0,Detlef Gehlhaar,Det ##le ##f G ##eh ##l ##ha ##ar,0.955304741859436
535,MASK,267,1,John Hagelin,John Ha ##gel ##in,0.9624341130256653
536,MASK,268,0,Vasil Kolev,V ##asi ##l Ko ##lev,0.9307530522346497
537,MASK,268,1,Tomasz Moskal,Tomas ##z Mo ##ska ##l,0.978345513343811
538,MASK,269,0,Robert Pipon Marett,Robert Pi ##po ##n Mare ##tt,0.9630339741706848
539,MASK,269,1,Jeff Williams,Jeff Williams,0.9986063241958618
540,MASK,270,0,Simone Santoro,Simone Santo ##ro,0.9958940148353577
541,MASK,270,1,Michelle Martin,Michelle Martin,0.998563289642334
542,MASK,271,0,Adama Tamboura,Adam ##a Tam ##bo ##ura,0.914025604724884
543,MASK,271,1,Walter Little,Walter Little,0.9983614683151245
544,MASK,272,0,Sophie Tran,Sophie T ##ran,0.991078794002533
545,MASK,272,1,John Cook,John Cook,0.9988230466842651
546,MASK,273,0,Aleksandra Berditchevskaia,Aleksandr ##a Be ##rdi ##tch ##ev ##ska ##ia,0.883665919303894
547,MASK,273,1,Gabriel Batistuta,Gabriel Bat ##ist ##uta,0.9730959534645081
548,MASK,274,0,Scott S Washburn,Scott S Was ##h ##burn,0.8513555526733398
549,MASK,274,1,Michael Conlon,Michael Con ##lon,0.9960315823554993
550,MASK,275,0,John William Holland,John William Holland,0.9901046752929688
551,MASK,275,1,Carl Fogarty,Carl F ##oga ##rt ##y,0.9106005430221558
552,MASK,276,0,Göran Fahlström,G ##ö ##ran F ##ahl ##st ##röm,0.9037623405456543
553,MASK,276,1,Stuart Cage,Stuart Cage,0.9988558292388916
554,MASK,277,0,Raymond Parier,Raymond Pa ##rier,0.9921366572380066
555,MASK,277,1,Retief Goosen,Re ##tie ##f Goose ##n,0.9102165102958679
556,MASK,278,0,Annie Jaffray,Annie J ##af ##fra ##y,0.9628322720527649
557,MASK,278,1,Kamiel Maase,Ka ##mie ##l Ma ##ase,0.9698523283004761
558,MASK,279,0,Paddy Scanlon,Paddy Sc ##an ##lon,0.9850353002548218
559,MASK,279,1,Ahmed Yassin,Ahmed Ya ##ssin,0.9980954527854919
560,MASK,280,0,"""Casper Visser t Hooft""",Casper V ##isse ##r t Ho ##oft,0.9132272005081177
561,MASK,280,1,Peter Edwards,Peter Edwards,0.9991338849067688
562,MASK,281,0,Konrad  Escher,Konrad E ##scher,0.9705879092216492
563,MASK,281,1,Herschelle Gibbs,Her ##sche ##lle Gibbs,0.9214730262756348
564,MASK,282,0,Shinya Kita,Shin ##ya Kit ##a,0.93206787109375
565,MASK,282,1,Paul Lawrie,Paul Law ##rie,0.998585045337677
566,MASK,283,0,Alain Bertrand,Alain Bertrand,0.9993126392364502
567,MASK,283,1,Fernando Henrique Cardoso,Fernando Henri ##que Card ##oso,0.9954644441604614
568,MASK,284,0,Beppe Pavoletti,Be ##ppe Pa ##vo ##lett ##i,0.9178829789161682
569,MASK,284,1,Danny Blind,Danny Blind,0.9987949728965759
570,MASK,285,0,Anna Puck,Anna P ##uck,0.9557346701622009
571,MASK,285,1,Carlos Sainz,Carlos Sai ##nz,0.9964314103126526
572,MASK,286,0,Wan Jefrey Basirun,Wan Je ##frey Ba ##sir ##un,0.9152307510375977
573,MASK,286,1,Sterling Hitchcock,Sterling Hitchcock,0.9957796335220337
574,MASK,287,0,Nik Azli Bin Nik Alias,Nik A ##z ##li Nik Ali ##as,0.49938955903053284
575,MASK,287,1,Al Martin,Al Martin,0.9982767105102539
576,MASK,288,0,Castaño-Diez D,Cast ##a ##ño Die ##z,0.6257855892181396
577,MASK,288,1,Adolf Hitler,Adolf Hitler,0.973861813545227
578,MASK,289,0,Mette Thiesen,Met ##te T ##hi ##ese ##n,0.9398653507232666
579,MASK,289,1,Ashish Kapoor,Ash ##ish Kapoor,0.9624432921409607
580,MASK,290,0,Osman Selçuk Aldemir,O ##sman Se ##l ##ç ##uk Al ##de ##mir,0.9056799411773682
581,MASK,290,1,Johnny Herbert,Johnny Herbert,0.9986881613731384
582,MASK,291,0,Cassia Boglio,Cass ##ia Bo ##gli ##o,0.8254326581954956
583,MASK,291,1,Shaun Pollock,Shaun Poll ##ock,0.9969994425773621
584,MASK,292,0,Wânia da Silva Carvalho,W ##ân ##ia da Silva Car ##val ##ho,0.6459667682647705
585,MASK,292,1,Bernhard Langer,Bernhard Lange ##r,0.9902839660644531
586,MASK,293,0,Ali Ismail Abbas,Ali Ismail Abbas,0.9983453154563904
587,MASK,293,1,Gail Devers,Gail Dev ##ers,0.9970798492431641
588,MASK,294,0,Gaetano Barecca,G ##ae ##tano Bar ##ec ##ca,0.9505112171173096
589,MASK,294,1,Ruth Perry,Ruth Perry,0.9982293248176575
590,MASK,295,0,Louisa Blanche Phillips,Louisa Blanche Phillips,0.9895948767662048
591,MASK,295,1,Paul Johnson,Paul Johnson,0.999022901058197
592,MASK,296,0,Patrick Seeling,Patrick See ##ling,0.9893891215324402
593,MASK,296,1,Ross McFarlane,Ross M ##c ##F ##ar ##lane,0.8593841195106506
594,MASK,297,0,Louis Peuch,Louis P ##eu ##ch,0.9832268953323364
595,MASK,297,1,Lars Riedel,Lars R ##ied ##el,0.9902547001838684
596,MASK,298,0,Tianlu Qian,T ##ian ##lu Qi ##an,0.7414007186889648
597,MASK,298,1,Fred Couples,Fred Co ##up ##les,0.9794130325317383
598,MASK,299,0,Hilde Wernburg,Hi ##lde We ##rn ##burg,0.9677268862724304
599,MASK,299,1,Sabine Appelmans,Sabine A ##ppel ##mans,0.9918239712715149
600,MASK,300,0,Stephanie Mouwandji Itsopault,Stephanie Mo ##u ##wan ##d ##ji Its ##op ##ault,0.9827404022216797
601,MASK,300,1,Alan Hunte,Alan Hunt ##e,0.9927997589111328
602,MASK,301,0,Aristarkh Krapivin,Ari ##star ##kh K ##rap ##iv ##in,0.7967106699943542
603,MASK,301,1,Mark McNulty,Mark M ##c ##N ##ult ##y,0.8785976767539978
604,MASK,302,0,Inês Borges,In ##ê ##s Bo ##rges,0.9614735841751099
605,MASK,302,1,Albert Schweitzer,Albert Sc ##h ##wei ##tz ##er,0.7443112730979919
606,MASK,303,0,Ilaria Ossella,Il ##aria O ##ssel ##la,0.9873611330986023
607,MASK,303,1,Jeff Tarango,Jeff Tara ##ngo,0.9918214678764343
608,MASK,304,0,Joachim Yhombi-Opango,Joachim Y ##hom ##bi Op ##ang ##o,0.9707068204879761
609,MASK,304,1,Arjuna Ranatunga,A ##jun ##a Rana ##tun ##ga,0.8019033074378967
610,MASK,305,0,Mark Quandahl,Mark Q ##uan ##dah ##l,0.9807441830635071
611,MASK,305,1,Kim Anderson,Kim Anderson,0.9989558458328247
612,MASK,306,0,Michael Dieter Kramer,Michael Diet ##er Kramer,0.9937968850135803
613,MASK,306,1,Andy Flower,Andy Flower,0.9981342554092407
614,MASK,307,0,Jacqueline Starer,Jacqueline Star ##er,0.991583526134491
615,MASK,307,1,Rene Schneider,Rene Schneider,0.9991662502288818
616,MASK,308,0,George Cârjan,George C ##â ##jan,0.9612950682640076
617,MASK,308,1,Brady Anderson,Brady Anderson,0.9990723133087158
618,MASK,309,0,Kertu Saks,Ke ##rt ##u Sa ##ks,0.948351263999939
619,MASK,309,1,Gulbuddin Hekmatyar,G ##ul ##bu ##ddin He ##k ##mat ##yar,0.8464285135269165
620,MASK,310,0,Shinichi Nakagawa,Shin ##ichi Na ##ka ##gawa,0.9685007333755493
621,MASK,310,1,Charles Bauza Donwahi,Charles Ba ##uza Don ##wa ##hi,0.8742372393608093
622,MASK,311,0,Susan Ogilvy Oliver,Susan O ##gi ##l ##vy Oliver,0.9440798163414001
623,MASK,311,1,Paul Reiffel,Paul Re ##iff ##el,0.93869948387146
624,MASK,312,0,Suzan dit Rey,Su ##zan di ##t Rey,0.8275802731513977
625,MASK,312,1,Darren Anderton,Darren And ##erton,0.998872697353363
